3,2,5,2,6,3,4,3,6,3,4,2,4,7,1,6,4,0,0,4,5,1,6,7,1,3,1,7,1,4,6,7,1,7,0,0,5,6,3,3,0,2,7,7,1,6,0,2,0,0,7,3,7,0,7,5,1,0,0,4,0,0,2,5,4,3,0,0,0,3,3,3,7,4,5,290,546,481,481,487,485,484,486,484,484,484,485,486,480,487,484,487,483,486,484,481
5,3,7,6,5,6,6,2,0,1,6,5,5,2,5,6,0,3,0,3,3,4,5,6,7,7,2,3,5,6,3,1,4,5,2,2,3,1,5,1,7,1,5,0,4,3,3,7,2,1,0,2,4,6,5,1,2,6,1,5,3,2,3,1,6,4,7,1,7,0,7,6,1,6,264,322,546,481,487,482,482,486,487,484,481,481,484,482,484,486,485,484,486,482,480,482
3,0,6,6,5,0,2,6,5,3,5,2,5,7,5,7,6,1,4,6,6,0,0,1,2,5,1,5,2,3,6,1,5,5,6,6,4,5,3,3,6,1,3,1,4,7,0,2,4,4,7,2,1,4,6,6,7,6,3,1,3,7,2,7,2,1,6,1,7,1,4,7,259,321,322,577,578,483,481,485,483,486,482,481,484,483,481,487,481,481,487,480,485,482,480,487
0,0,5,7,0,2,1,2,5,3,0,3,3,0,6,7,1,7,2,0,1,1,4,5,0,1,4,3,0,6,4,2,3,5,3,0,4,5,4,7,5,7,7,5,4,5,2,4,0,0,7,7,1,4,6,4,2,5,7,6,5,1,7,3,1,5,1,5,3,4,259,326,322,515,578,487,481,486,482,485,487,484,486,486,481,484,485,482,482,480,483,480,482,482,481,487
7,3,1,6,7,6,6,4,0,1,6,0,7,7,2,3,7,1,0,6,5,4,1,6,2,1,1,3,5,3,3,6,4,2,7,6,1,7,5,1,3,6,4,1,7,5,7,3,7,1,2,6,3,0,3,7,3,0,4,6,0,4,6,0,0,5,2,0,6,264,322,515,577,578,480,483,480,483,482,481,480,481,487,484,484,487,480,487,482,483,481,485,486,485,486,481
0,3,2,3,1,7,3,6,0,0,6,0,5,3,6,7,1,5,2,7,3,5,1,7,6,5,3,6,0,5,0,7,0,0,6,4,0,4,4,0,7,1,7,1,3,6,5,2,4,7,1,3,0,4,6,1,7,7,4,2,7,5,0,3,4,5,3,7,264,322,515,578,485,487,484,486,480,485,481,482,482,483,483,485,482,482,485,484,483,485,484,484,481,481,484,481
7,3,4,2,6,0,2,3,1,5,3,2,3,1,5,0,4,6,6,4,5,3,2,2,5,1,3,1,6,1,3,0,4,2,6,0,5,5,0,3,1,3,5,4,4,1,2,0,4,0,7,3,5,7,5,4,5,3,7,1,7,1,3,3,5,6,0,259,327,515,578,485,487,480,480,480,480,482,486,482,486,480,487,482,486,487,484,482,480,480,484,486,480,487,486,487
0,1,6,2,6,7,5,4,7,1,5,0,0,4,5,3,1,4,1,0,1,0,5,1,1,1,3,4,5,2,7,2,5,5,5,7,5,2,1,5,1,0,1,4,0,3,3,6,0,0,4,7,4,7,2,2,2,4,7,2,7,6,3,4,1,3,264,327,515,578,480,483,486,487,485,481,481,485,485,484,482,481,480,486,481,484,480,482,483,484,487,483,483,482,481,483
5,1,6,0,7,1,3,3,1,4,4,2,0,3,0,0,0,3,0,1,3,4,4,2,0,3,6,7,0,2,3,2,1,2,6,4,3,1,7,7,4,1,3,5,1,4,2,5,1,6,4,7,4,5,1,2,7,5,2,3,0,2,4,1,5,259,327,515,578,484,482,484,482,484,484,484,484,483,480,486,481,480,485,487,486,487,482,480,487,481,487,480,487,485,485,487
0,4,5,5,0,4,4,4,5,0,0,3,4,1,1,3,7,3,6,1,7,5,1,7,1,7,5,3,3,7,2,7,7,4,0,5,2,3,3,7,4,4,1,0,0,5,0,7,0,4,4,2,7,4,6,7,2,7,2,5,7,2,5,1,259,322,193,546,480,486,486,486,481,482,483,482,484,480,486,486,487,481,485,485,486,484,484,484,484,484,485,486,481,485,485,480
